DATE,TIME,PARTICULATE_(terukur),PARTICULATE_(terkoreksi),SO2_(terukur),SO2_(terkoreksi),NOX_(terukur),NOX_(terkoreksi),CO_(terukur),CO_(terkoreksi),O2_(terukur),O2_(terkoreksi),FLOWRATE_(terukur),FLOWRATE_(terkoreksi),DATETIME
2025-06-04,5:00:00,16.99,16.99,9.3,9.3,206.7,206.7,1770.24,1770.24,11,11,10.7,272.92,2025-06-04 5:00:00
2025-06-04,6:00:00,18.12,18.12,31.19,31.19,210.68,210.68,1873.52,1873.52,11,11,13.84,352.84,2025-06-04 6:00:00
2025-06-04,7:00:00,32.96,32.96,30.78,30.78,211.2,211.2,2161.31,2161.31,11,11,2.9,74.04,2025-06-04 7:00:00
2025-06-04,8:00:00,36.38,36.38,31.26,31.26,217.21,217.21,2363.91,2363.91,11.04,11.04,2.02,51.58,2025-06-04 8:00:00
2025-06-04,9:00:00,19.53,19.53,31,31,215.04,215.04,2406.08,2406.08,11,11,6.19,157.85,2025-06-04 9:00:00
2025-06-04,10:00:00,19.25,19.25,25.85,25.85,226.83,226.83,2261.46,2261.46,11,11,10.06,256.58,2025-06-04 10:00:00
2025-06-04,11:00:00,19.73,19.73,14.75,14.75,234.91,234.91,2186.07,2186.07,11.01,11.01,10.56,269.2,2025-06-04 11:00:00
2025-06-04,12:00:00,21.68,21.68,31.48,31.48,261.65,261.65,2477.19,2477.19,10.88,10.88,9.65,246.02,2025-06-04 12:00:00
2025-06-04,13:00:00,27.59,27.59,31.69,31.69,260.62,260.62,1264.83,1264.83,10.92,10.92,7.4,188.7,2025-06-04 13:00:00
2025-06-04,14:00:00,18.38,18.38,31.66,31.66,258.07,258.07,1403.17,1403.17,11,11,6.9,175.86,2025-06-04 14:00:00
2025-06-04,15:00:00,17.36,17.36,31.78,31.78,268.22,268.22,1124.9,1124.9,11,11,7.24,184.59,2025-06-04 15:00:00
2025-06-04,16:00:00,25.84,25.84,31.65,31.65,265.41,265.41,1332.86,1332.86,11,11,4.02,102.43,2025-06-04 16:00:00
2025-06-04,17:00:00,41.65,41.65,31.59,31.59,250.51,250.51,1742.68,1742.68,11,11,2.7,68.87,2025-06-04 17:00:00
2025-06-04,18:00:00,54.49,54.49,28.38,28.38,267.68,267.68,1541.79,1541.79,9.74,9.74,4.88,124.32,2025-06-04 18:00:00
2025-06-04,19:00:00,66.01,66.01,29.89,29.89,259.92,259.92,1784.95,1784.95,10.2,10.2,2.16,54.98,2025-06-04 19:00:00
2025-06-04,20:00:00,42.39,42.39,31.96,31.96,261.85,261.85,1399.44,1399.44,11,11,2.25,57.3,2025-06-04 20:00:00
2025-06-04,21:00:00,51.01,51.01,32.19,32.19,259.47,259.47,1372.3,1372.3,11,11,2.2,56.12,2025-06-04 21:00:00
2025-06-04,22:00:00,37.86,37.86,32.08,32.08,256.42,256.42,1612.46,1612.46,11,11,2.12,53.97,2025-06-04 22:00:00
2025-06-04,23:00:00,46.6,46.6,32.21,32.21,266.41,266.41,1449.16,1449.16,11,11,3.01,76.7,2025-06-04 23:00:00
2025-06-05,0:00:00,39.76,39.76,32.41,32.41,270.91,270.91,1162.53,1162.53,11,11,5.05,128.81,2025-06-05 0:00:00
2025-06-05,1:00:00,37.13,37.13,28.33,28.33,262.33,262.33,1109.81,1109.81,11,11,5.84,148.91,2025-06-05 1:00:00
2025-06-05,2:00:00,39.2,39.2,15.09,15.09,266.95,266.95,1088.79,1088.79,11.08,11.08,6.96,177.56,2025-06-05 2:00:00
2025-06-05,3:00:00,42.02,42.02,32.85,32.85,267.53,267.53,1201.5,1201.5,11.07,11.07,4.19,106.74,2025-06-05 3:00:00
2025-06-05,4:00:00,42.16,42.16,32.73,32.73,279.92,279.92,1097.98,1097.98,11.09,11.09,5.02,128.08,2025-06-05 4:00:00
2025-06-05,5:00:00,46.08,46.08,32.78,32.78,275.57,275.57,1298.13,1298.13,11.03,11.03,4.14,105.63,2025-06-05 5:00:00
2025-06-05,6:00:00,46.18,46.18,31.44,31.44,279.75,279.75,1089.46,1089.46,11.02,11.02,5.95,151.64,2025-06-05 6:00:00
2025-06-05,7:00:00,41.6,41.6,30.46,30.46,248.26,248.26,1584.63,1584.63,11.17,11.17,7.53,192.12,2025-06-05 7:00:00
2025-06-05,8:00:00,48.65,48.65,32.56,32.56,282.54,282.54,1189.06,1189.06,11.03,11.03,10.04,255.98,2025-06-05 8:00:00
2025-06-05,9:00:00,31.7,31.7,29.43,29.43,284.29,284.29,1118.81,1118.81,11.4,11.4,10.51,268.11,2025-06-05 9:00:00
2025-06-05,10:00:00,27.87,27.87,16.22,16.22,293.34,293.34,1095.53,1095.53,11.32,11.32,8.51,217.06,2025-06-05 10:00:00
2025-06-05,11:00:00,40.2,40.2,33.03,33.03,299.09,299.09,1170.76,1170.76,11.06,11.06,9.82,250.43,2025-06-05 11:00:00
2025-06-05,12:00:00,51.62,51.62,32.97,32.97,295.88,295.88,1148.89,1148.89,11.06,11.06,11.53,294.12,2025-06-05 12:00:00
2025-06-05,13:00:00,56.77,56.77,27.33,27.33,294.33,294.33,1320.87,1320.87,10.03,10.03,13.9,354.5,2025-06-05 13:00:00
2025-06-05,14:00:00,67.22,67.22,9.59,9.59,310.99,310.99,1627.08,1627.08,9.12,9.12,16.73,426.66,2025-06-05 14:00:00
2025-06-05,15:00:00,43.12,43.12,3,3,303.83,303.83,1407.08,1407.08,9,9,11.68,297.77,2025-06-05 15:00:00
2025-06-05,16:00:00,43.2,43.2,9.22,9.22,308.85,308.85,1511.9,1511.9,9,9,3.09,78.73,2025-06-05 16:00:00
2025-06-05,17:00:00,47.69,47.69,19.89,19.89,314.13,314.13,1634.77,1634.77,9,9,10.55,268.94,2025-06-05 17:00:00
2025-06-05,18:00:00,43.23,43.23,24.42,24.42,324.72,324.72,1408.8,1408.8,9,9,8.88,226.5,2025-06-05 18:00:00
2025-06-05,19:00:00,43.19,43.19,27.25,27.25,331.18,331.18,1172.55,1172.55,9,9,2.19,55.91,2025-06-05 19:00:00
2025-06-05,20:00:00,41.13,41.13,14.69,14.69,304.53,304.53,1479.43,1479.43,9,9,2.12,53.94,2025-06-05 20:00:00
2025-06-05,21:00:00,52.92,52.92,11.08,11.08,325.68,325.68,1079.85,1079.85,9.74,9.74,2.14,54.61,2025-06-05 21:00:00
2025-06-05,22:00:00,79.08,8.06,125.21,9,186.19,88.08,864.76,446.67,15.38,3.53,2.19,16.01,2025-06-05 22:00:00
2025-06-05,23:00:00,91.56,1,72.46,1,16.43,1,78.87,1,20,1,2.41,1,2025-06-05 23:00:00
2025-06-06,0:00:00,61.93,1,14,1,3,1,11.62,1,20,1,3.39,1,2025-06-06 0:00:00
2025-06-06,1:00:00,28.74,1,14,1,3,1,9.63,1,20,1,3.88,1,2025-06-06 1:00:00
2025-06-06,2:00:00,18.36,1,14,1,3,1,9.86,1,20,1,3.5,1,2025-06-06 2:00:00
2025-06-06,3:00:00,12.7,1,14,1,3,1,9.69,1,20,1,3.82,1,2025-06-06 3:00:00
2025-06-06,4:00:00,10.06,1,14,1,3,1,9.05,1,20,1,4.82,1,2025-06-06 4:00:00
2025-06-06,5:00:00,10.14,1,13.13,1,3,1,9.52,1,20,1,5.4,1,2025-06-06 5:00:00
2025-06-06,6:00:00,8.94,1,13.97,1,3,1,9.73,1,20,1,7.96,1,2025-06-06 6:00:00
2025-06-06,7:00:00,8.09,1,12.04,1,3,1,8.99,1,20,1,7.91,1,2025-06-06 7:00:00
2025-06-06,8:00:00,6.24,1,11.5,1,3,1,8.39,1,20,1,5.96,1,2025-06-06 8:00:00
2025-06-06,9:00:00,5.64,1,11.59,1,3,1,8.43,1,20,1,5.9,1,2025-06-06 9:00:00
2025-06-06,10:00:00,5.31,1,13.13,1,3,1,8.5,1,20,1,10.01,1,2025-06-06 10:00:00
2025-06-06,11:00:00,18.44,1,13.43,1,3,1,8.16,1,20,1,9.88,1,2025-06-06 11:00:00
2025-06-06,12:00:00,7.33,1,14,1,3,1,8.18,1,20,1,8.41,1,2025-06-06 12:00:00
2025-06-06,13:00:00,50.17,1,132.73,1,28.03,1,77.28,1,20,1,7.23,1,2025-06-06 13:00:00
2025-06-06,14:00:00,14.46,1,9.51,1,3,1,8.31,1,20,1,6.37,1,2025-06-06 14:00:00
2025-06-06,15:00:00,13.26,1,16.51,1,3.54,1,9.24,1,20,1,5.73,1,2025-06-06 15:00:00
2025-06-06,16:00:00,84.74,1,196.69,1,46.74,1,127.7,1,20,1,5.41,1,2025-06-06 16:00:00
2025-06-06,17:00:00,17.08,1,9.11,1,3,1,8.16,1,20,1,3.65,1,2025-06-06 17:00:00
2025-06-06,18:00:00,33.1,1,13.27,1,3,1,8.04,1,20,1,2.48,1,2025-06-06 18:00:00
2025-06-06,19:00:00,30.51,1,29.31,1,6.97,1,20.44,1,20,1,2.35,1,2025-06-06 19:00:00
2025-06-06,20:00:00,23.07,1,10.37,1,3,1,9.13,1,20,1,2.27,1,2025-06-06 20:00:00
2025-06-06,21:00:00,29.42,1,13,1,3,1,7.71,1,20,1,2.28,1,2025-06-06 21:00:00
2025-06-06,22:00:00,30.26,1,9.77,1,3.05,1,7.57,1,20,1,2.61,1,2025-06-06 22:00:00
2025-06-06,23:00:00,40.27,1,13,1,3,1,7.45,1,20,1,3.18,1,2025-06-06 23:00:00
2025-06-07,0:00:00,41.08,1,12.62,1,3,1,7.15,1,20,1,4.42,1,2025-06-07 0:00:00
2025-06-07,1:00:00,44.67,1,8.3,1,3,1,7.2,1,20,1,4.11,1,2025-06-07 1:00:00
2025-06-07,2:00:00,44.93,1,13,1,3,1,8.52,1,20,1,4.68,1,2025-06-07 2:00:00
2025-06-07,3:00:00,17.72,1,13,1,3,1,8.32,1,20,1,4.01,1,2025-06-07 3:00:00
2025-06-07,4:00:00,35.21,1,13,1,3,1,7.81,1,20,1,4.35,1,2025-06-07 4:00:00
2025-06-07,5:00:00,36.17,1,13,1,3,1,6.12,1,20,1,4.49,1,2025-06-07 5:00:00
2025-06-07,6:00:00,14.84,1,13,1,3,1,6.39,1,20,1,8.19,1,2025-06-07 6:00:00
2025-06-07,7:00:00,14.87,1,13,1,3,1,6.42,1,20,1,4.51,1,2025-06-07 7:00:00
2025-06-07,8:00:00,6.55,1,13,1,3,1,6.3,1,20,1,2.31,1,2025-06-07 8:00:00
2025-06-07,9:00:00,14.71,1,13,1,3,1,6.67,1,20,1,4.61,1,2025-06-07 9:00:00
2025-06-07,10:00:00,7.54,1,13,1,3,1,7.07,1,20,1,7.7,1,2025-06-07 10:00:00
2025-06-07,11:00:00,14.59,1,13,1,3,1,6.94,1,20,1,7.94,1,2025-06-07 11:00:00
2025-06-07,12:00:00,23.49,1,69.08,1,14.79,1,37.22,1,20,1,9.09,1,2025-06-07 12:00:00
2025-06-07,13:00:00,33.77,1,83.31,1,17.79,1,45,1,20,1,7.88,1,2025-06-07 13:00:00
2025-06-07,14:00:00,21.11,1,48.58,1,10.44,1,25.35,1,20,1,4.87,1,2025-06-07 14:00:00
2025-06-07,15:00:00,4.31,1,13,1,3,1,7.08,1,20,1,2.98,1,2025-06-07 15:00:00
2025-06-07,16:00:00,3.86,1,13,1,3.01,1,6.88,1,20,1,2.58,1,2025-06-07 16:00:00
2025-06-07,17:00:00,2.58,1,13,1,3,1,7.06,1,20,1,3.58,1,2025-06-07 17:00:00
2025-06-07,18:00:00,2,1,13,1,3,1,6.32,1,20,1,2.76,1,2025-06-07 18:00:00
2025-06-07,19:00:00,2,1,13,1,3,1,6.69,1,20,1,2.06,1,2025-06-07 19:00:00
2025-06-07,20:00:00,2.01,1,13,1,3,1,6.67,1,20,1,2.05,1,2025-06-07 20:00:00
2025-06-07,21:00:00,2,1,13,1,3,1,6.08,1,20,1,2.05,1,2025-06-07 21:00:00
2025-06-07,22:00:00,2,1,13,1,3,1,5.88,1,20,1,2.07,1,2025-06-07 22:00:00
2025-06-07,23:00:00,2,1,13,1,3,1,6.79,1,20,1,2.87,1,2025-06-07 23:00:00
2025-06-08,0:00:00,2.14,1,5.86,1,3.18,1,6.3,1,20,1,3.12,1,2025-06-08 0:00:00
2025-06-08,1:00:00,2,1,13,1,3,1,5.96,1,20,1,4.22,1,2025-06-08 1:00:00
2025-06-08,2:00:00,2.01,1,13,1,3,1,5.73,1,20,1,4.18,1,2025-06-08 2:00:00
2025-06-08,3:00:00,2,1,13,1,3,1,6,1,20,1,4.07,1,2025-06-08 3:00:00
2025-06-08,4:00:00,2,1,13,1,3,1,6.07,1,20,1,4.05,1,2025-06-08 4:00:00
2025-06-08,5:00:00,2.01,1,13,1,3,1,6.5,1,20,1,4.48,1,2025-06-08 5:00:00
2025-06-08,6:00:00,2,1,13,1,3,1,6.76,1,20,1,5.1,1,2025-06-08 6:00:00
2025-06-08,7:00:00,2,1,13,1,3,1,6.65,1,20,1,4.09,1,2025-06-08 7:00:00
2025-06-08,8:00:00,2,1,13,1,3,1,6.64,1,20,1,5.56,1,2025-06-08 8:00:00
2025-06-08,9:00:00,2,1,13,1,3,1,6.49,1,20,1,5.45,1,2025-06-08 9:00:00
2025-06-08,10:00:00,2,1,13,1,3,1,6.89,1,20,1,8.58,1,2025-06-08 10:00:00
2025-06-08,11:00:00,2.63,1,17.33,1,3.91,1,8.97,1,20,1,11.13,1,2025-06-08 11:00:00
2025-06-08,12:00:00,35.74,1,238.2,1,50.28,1,118.43,1,20,1,11.94,1,2025-06-08 12:00:00
2025-06-08,13:00:00,17.11,1,47.39,1,21.7,1,53.91,1,20,1,9.07,1,2025-06-08 13:00:00
2025-06-08,14:00:00,4.1,1,24.88,1,5.5,1,13.29,1,20,1,7.39,1,2025-06-08 14:00:00
2025-06-08,15:00:00,25.9,1,149.8,1,32.38,1,82.56,1,20,1,7.39,1,2025-06-08 15:00:00
2025-06-08,16:00:00,2,1,13,1,3,1,6.68,1,20,1,3.36,1,2025-06-08 16:00:00
2025-06-08,17:00:00,26.32,1,160.36,1,33.94,1,85.37,1,20,1,2.02,1,2025-06-08 17:00:00
2025-06-08,18:00:00,9.5,1,45.43,1,12.19,1,31.08,1,20,1,2.02,1,2025-06-08 18:00:00
2025-06-08,19:00:00,2.48,1,13,1,3,1,6.62,1,20,1,2.01,1,2025-06-08 19:00:00
2025-06-08,20:00:00,2.14,1,13,1,3,1,7.32,1,20,1,2,1,2025-06-08 20:00:00
2025-06-08,21:00:00,4.25,1,12.87,1,3,1,6.97,1,20,1,2.13,1,2025-06-08 21:00:00
2025-06-08,22:00:00,2.22,1,12.68,1,3,1,7.4,1,20,1,3.6,1,2025-06-08 22:00:00
2025-06-08,23:00:00,2,1,12.68,1,3,1,7.73,1,20,1,2.49,1,2025-06-08 23:00:00
2025-06-09,0:00:00,2.02,1,12.71,1,3,1,6.94,1,20,1,3.25,1,2025-06-09 0:00:00
2025-06-09,1:00:00,2.21,1,12.75,1,3,1,8,1,20,1,5.13,1,2025-06-09 1:00:00
2025-06-09,2:00:00,2,1,12.86,1,3,1,8.27,1,20,1,2.87,1,2025-06-09 2:00:00
2025-06-09,3:00:00,2.08,1,12.95,1,3,1,6.86,1,20,1,1.97,1,2025-06-09 3:00:00
2025-06-09,4:00:00,3.72,1,12.67,1,3,1,6.02,1,20,1,1.72,1,2025-06-09 4:00:00
2025-06-09,5:00:00,2.63,1,12.19,1,3,1,5.77,1,20,1,1.77,1,2025-06-09 5:00:00
2025-06-09,6:00:00,2.6,1,12.12,1,3,1,6.42,1,20,1,3.36,1,2025-06-09 6:00:00
2025-06-09,7:00:00,2.87,1,12.19,1,3,1,7.07,1,20,1,5.59,1,2025-06-09 7:00:00
2025-06-09,8:00:00,4.2,1,12.39,1,3,1,6.73,1,20,1,7.04,1,2025-06-09 8:00:00
2025-06-09,9:00:00,4.43,1,6.28,1,2.45,1,5.45,1,9.83,1,4,1,2025-06-09 9:00:00
2025-06-09,10:00:00,1,1,1,1,2,1,4,1,0.36,1,1.22,1,2025-06-09 10:00:00
2025-06-09,11:00:00,1,1,1,1,2,1,4,1,0.45,1,1.36,1,2025-06-09 11:00:00
2025-06-09,12:00:00,1,1,1,1,2,1,4,1,0.63,1,0,1,2025-06-09 12:00:00
2025-06-09,13:00:00,1,1,1,1,2,1,4,1,1.08,1,0.81,1,2025-06-09 13:00:00
2025-06-09,14:00:00,1,1,1,1,2,1,4,1,1.53,1,0.81,1,2025-06-09 14:00:00
2025-06-09,15:00:00,1,1,1,1,2,1,4,1,0.62,1,0.82,1,2025-06-09 15:00:00
2025-06-09,16:00:00,1,1,1,1,2,1,4,1,0.54,1,0.54,1,2025-06-09 16:00:00
2025-06-09,17:00:00,1,1,1,1,2,1,4,1,0.27,1,1.35,1,2025-06-09 17:00:00
2025-06-09,18:00:00,1,1,1,1,2,1,4,1,0.73,1,0.81,1,2025-06-09 18:00:00
2025-06-09,19:00:00,1,1,1,1,2,1,4,1,0.81,1,1.36,1,2025-06-09 19:00:00
2025-06-09,20:00:00,1,1,1,1,2,1,4,1,0.63,1,0.41,1,2025-06-09 20:00:00
2025-06-09,21:00:00,1,1,1,1,2,1,4,1,0.98,1,0.41,1,2025-06-09 21:00:00
2025-06-09,22:00:00,1,1,1,1,2,1,4,1,0.37,1,2.04,1,2025-06-09 22:00:00
2025-06-09,23:00:00,1,1,1,1,2,1,4,1,0.27,1,0.94,1,2025-06-09 23:00:00
2025-06-10,0:00:00,1,1,1,1,2,1,4,1,0.91,1,1.22,1,2025-06-10 0:00:00
2025-06-10,1:00:00,1,1,1,1,2,1,4,1,0,1,0.54,1,2025-06-10 1:00:00
2025-06-10,2:00:00,1,1,1,1,2,1,4,1,0.27,1,0,1,2025-06-10 2:00:00
2025-06-10,3:00:00,1,1,1,1,2,1,4,1,0.64,1,0.82,1,2025-06-10 3:00:00
2025-06-10,4:00:00,1,1,1,1,2,1,4,1,0.27,1,0.41,1,2025-06-10 4:00:00
2025-06-10,5:00:00,1,1,1,1,2,1,4,1,0.54,1,0.53,1,2025-06-10 5:00:00
2025-06-10,6:00:00,1,1,1,1,2,1,4,1,0.54,1,1.22,1,2025-06-10 6:00:00
2025-06-10,7:00:00,1,1,1,1,2,1,4,1,0,1,0.41,1,2025-06-10 7:00:00
2025-06-10,8:00:00,1,1,1,1,2,1,4,1,0.8,1,0.41,1,2025-06-10 8:00:00
2025-06-10,9:00:00,1,1,1,1,2,1,4,1,0.36,1,1.61,1,2025-06-10 9:00:00
2025-06-10,10:00:00,1,1,1,1,2,1,4,1,0.54,1,1.35,1,2025-06-10 10:00:00
2025-06-10,11:00:00,1,1,1.09,1,2.1,1,6.56,1,3.37,1,1.27,1,2025-06-10 11:00:00
2025-06-10,12:00:00,1,1,1,1,2,1,4,1,0.89,1,1.34,1,2025-06-10 12:00:00
2025-06-10,13:00:00,1,1,1,1,2,1,4,1,0,1,1.22,1,2025-06-10 13:00:00
2025-06-10,14:00:00,1.3,1,30.58,1,58.06,1,76.39,1,14.84,1,0.94,1,2025-06-10 14:00:00
2025-06-10,15:00:00,1.21,1,118.45,1,140.09,1,175.68,1,4.57,1,3.53,1,2025-06-10 15:00:00
2025-06-10,16:00:00,1,1,1,1,2,1,4,1,0.45,1,1.09,1,2025-06-10 16:00:00
2025-06-10,17:00:00,1,1,1,1,2,1,4,1,0.63,1,0.54,1,2025-06-10 17:00:00
2025-06-10,18:00:00,1,1,1,1,2,1,4,1,0.45,1,0.82,1,2025-06-10 18:00:00
2025-06-10,19:00:00,1,1,1,1,2,1,4,1,1.71,1,0,1,2025-06-10 19:00:00
2025-06-10,20:00:00,1,1,1,1,2,1,4,1,0.44,1,0.53,1,2025-06-10 20:00:00
2025-06-10,21:00:00,1,1,1,1,2,1,4,1,0.81,1,1.08,1,2025-06-10 21:00:00
2025-06-10,22:00:00,1,1,1,1,2,1,4,1,0.54,1,0.54,1,2025-06-10 22:00:00
2025-06-10,23:00:00,1,1,1,1,2,1,4,1,0,1,0.94,1,2025-06-10 23:00:00
2025-06-11,0:00:00,1,1,1,1,2,1,4,1,0.53,1,1.34,1,2025-06-11 0:00:00
2025-06-11,1:00:00,1,1,1,1,2,1,4,1,0.27,1,0,1,2025-06-11 1:00:00
2025-06-11,2:00:00,1,1,1,1,2,1,4,1,0.72,1,0.53,1,2025-06-11 2:00:00
2025-06-11,3:00:00,1,1,1,1,2,1,4,1,0.53,1,0.8,1,2025-06-11 3:00:00
2025-06-11,4:00:00,1,1,1,1,2,1,4,1,0.63,1,0.53,1,2025-06-11 4:00:00
2025-06-11,5:00:00,1,1,1,1,2,1,4,1,0.53,1,0.41,1,2025-06-11 5:00:00
2025-06-11,6:00:00,1,1,1,1,2,1,4,1,0.09,1,0.27,1,2025-06-11 6:00:00
2025-06-11,7:00:00,1,1,1,1,2,1,4,1,0,1,0.13,1,2025-06-11 7:00:00
2025-06-11,8:00:00,1,1,1,1,2,1,4,1,1.96,1,1.34,1,2025-06-11 8:00:00
2025-06-11,9:00:00,1,1,1,1,2,1,4,1,0.81,1,0.4,1,2025-06-11 9:00:00
2025-06-11,10:00:00,1,1,1,1,2,1,4,1,0,1,2.14,1,2025-06-11 10:00:00
2025-06-11,11:00:00,1,1,1,1,2,1,4,1,0.36,1,0.67,1,2025-06-11 11:00:00
2025-06-11,12:00:00,1,1,1,1,2,1,4,1,0.09,1,1.22,1,2025-06-11 12:00:00
2025-06-11,13:00:00,1,1,1,1,2,1,4,1,0.54,1,1.5,1,2025-06-11 13:00:00
2025-06-11,14:00:00,1,1,1,1,2,1,4,1,0.27,1,0.27,1,2025-06-11 14:00:00
2025-06-11,15:00:00,1,1,1,1,2,1,4,1,1.45,1,0.13,1,2025-06-11 15:00:00
2025-06-11,16:00:00,1,1,1,1,2,1,4,1,0,1,1.21,1,2025-06-11 16:00:00
2025-06-11,17:00:00,1,1,1,1,2,1,4,1,0.44,1,0.27,1,2025-06-11 17:00:00
2025-06-11,18:00:00,1,1,1,1,2,1,4,1,1.35,1,0.41,1,2025-06-11 18:00:00
2025-06-11,19:00:00,1,1,1,1,2,1,4,1,0.56,1,1.63,1,2025-06-11 19:00:00
2025-06-11,20:00:00,1,1,1,1,2,1,4,1,1.26,1,0.14,1,2025-06-11 20:00:00
2025-06-11,21:00:00,1,1,1,1,2,1,4,1,0.36,1,1.36,1,2025-06-11 21:00:00
2025-06-11,22:00:00,1,1,1,1,2,1,4,1,0.54,1,0.53,1,2025-06-11 22:00:00
2025-06-11,23:00:00,1,1,1,1,2,1,4,1,0.63,1,0.54,1,2025-06-11 23:00:00
2025-06-12,0:00:00,1,1,1,1,2,1,4,1,0.54,1,0.41,1,2025-06-12 0:00:00
2025-06-12,1:00:00,1,1,1,1,2,1,4,1,0.27,1,0.41,1,2025-06-12 1:00:00
2025-06-12,2:00:00,1,1,1,1,2,1,4,1,0.18,1,0.27,1,2025-06-12 2:00:00
2025-06-12,3:00:00,1,1,1,1,2,1,4,1,0.09,1,0.96,1,2025-06-12 3:00:00
2025-06-12,4:00:00,1,1,1,1,2,1,4,1,0.63,1,0,1,2025-06-12 4:00:00
2025-06-12,5:00:00,1,1,1,1,2,1,4,1,0.27,1,0.69,1,2025-06-12 5:00:00
2025-06-12,6:00:00,1,1,1,1,2,1,4,1,0.53,1,0.4,1,2025-06-12 6:00:00
2025-06-12,7:00:00,1,1,1,1,2,1,4,1,0.91,1,0,1,2025-06-12 7:00:00
2025-06-12,8:00:00,1,1,1,1,2,1,4,1,0.71,1,0.94,1,2025-06-12 8:00:00
2025-06-12,9:00:00,1,1,1,1,2,1,4,1,1.27,1,1.35,1,2025-06-12 9:00:00
2025-06-12,10:00:00,1,1,1,1,2,1,4,1,1.18,1,0.53,1,2025-06-12 10:00:00
2025-06-12,11:00:00,1,1,1,1,2,1,4,1,0.45,1,1.22,1,2025-06-12 11:00:00
2025-06-12,12:00:00,1,1,1,1,2,1,4,1,0.73,1,0.94,1,2025-06-12 12:00:00
2025-06-12,13:00:00,1,1,1,1,2,1,4,1,0.72,1,0.53,1,2025-06-12 13:00:00
2025-06-12,14:00:00,1,1,1,1,2,1,4,1,0.28,1,1.22,1,2025-06-12 14:00:00
2025-06-12,15:00:00,1,1,1,1,2,1,4,1,0.35,1,0.14,1,2025-06-12 15:00:00
2025-06-12,16:00:00,1,1,1,1,2,1,4,1,0.55,1,0.95,1,2025-06-12 16:00:00
2025-06-12,17:00:00,1,1,1,1,2,1,4,1,0.54,1,0.13,1,2025-06-12 17:00:00
2025-06-12,18:00:00,1,1,1,1,2,1,4,1,0.54,1,0.27,1,2025-06-12 18:00:00
2025-06-12,19:00:00,1,1,1,1,2,1,4,1,0.72,1,1.77,1,2025-06-12 19:00:00
2025-06-12,20:00:00,1,1,1,1,2,1,4,1,1,1,0.4,1,2025-06-12 20:00:00
2025-06-12,21:00:00,1,1,1,1,2,1,4,1,1.79,1,0.81,1,2025-06-12 21:00:00
2025-06-12,22:00:00,1,1,1,1,2,1,4,1,0.55,1,0,1,2025-06-12 22:00:00
2025-06-12,23:00:00,1,1,1,1,2,1,4,1,0.89,1,1.89,1,2025-06-12 23:00:00
2025-06-13,0:00:00,1,1,1,1,2,1,4,1,0.36,1,1.62,1,2025-06-13 0:00:00
2025-06-13,1:00:00,1,1,1,1,2,1,4,1,0.36,1,1.09,1,2025-06-13 1:00:00
2025-06-13,2:00:00,1,1,1,1,2,1,4,1,0.36,1,0,1,2025-06-13 2:00:00
2025-06-13,3:00:00,1,1,1,1,2,1,4,1,0.63,1,1.09,1,2025-06-13 3:00:00
2025-06-13,4:00:00,1,1,1,1,2,1,4,1,1.27,1,1.62,1,2025-06-13 4:00:00
2025-06-13,5:00:00,1,1,1,1,2,1,4,1,0.27,1,0.53,1,2025-06-13 5:00:00
2025-06-13,6:00:00,1,1,1,1,2,1,4,1,0.9,1,1.77,1,2025-06-13 6:00:00
2025-06-13,7:00:00,1,1,1,1,2,1,4,1,0.54,1,0.81,1,2025-06-13 7:00:00
2025-06-13,8:00:00,1,1,1,1,2,1,4,1,0,1,1.21,1,2025-06-13 8:00:00
2025-06-13,9:00:00,1,1,1,1,2,1,4,1,0.09,1,1.77,1,2025-06-13 9:00:00
2025-06-13,10:00:00,1,1,1,1,2,1,4,1,0.36,1,0,1,2025-06-13 10:00:00
2025-06-13,11:00:00,1,1,1,1,2,1,4,1,0.09,1,1.37,1,2025-06-13 11:00:00
2025-06-13,12:00:00,1,1,1,1,2,1,4,1,0,1,0.13,1,2025-06-13 12:00:00
2025-06-13,13:00:00,1,1,1,1,2,1,4,1,0.63,1,0.55,1,2025-06-13 13:00:00
2025-06-13,14:00:00,1,1,1,1,2,1,4,1,0.54,1,2.15,1,2025-06-13 14:00:00
2025-06-13,15:00:00,1,1,1,1,2,1,4,1,0.27,1,1.09,1,2025-06-13 15:00:00
2025-06-13,16:00:00,1,1,1,1,2,1,4,1,0.9,1,1.89,1,2025-06-13 16:00:00
2025-06-13,17:00:00,1,1,1,1,2,1,4,1,0.45,1,0.41,1,2025-06-13 17:00:00
2025-06-13,18:00:00,1,1,1,1,2,1,4,1,0.27,1,0,1,2025-06-13 18:00:00
2025-06-13,19:00:00,1,1,1,1,2,1,4,1,1.36,1,0,1,2025-06-13 19:00:00
2025-06-13,20:00:00,1,1,1,1,2,1,4,1,0.18,1,0,1,2025-06-13 20:00:00
2025-06-13,21:00:00,1,1,1,1,2,1,4,1,0,1,0.41,1,2025-06-13 21:00:00
2025-06-13,22:00:00,1,1,1,1,2,1,4,1,0.63,1,1.5,1,2025-06-13 22:00:00
2025-06-13,23:00:00,1,1,1,1,2,1,4,1,0.45,1,0,1,2025-06-13 23:00:00
2025-06-14,0:00:00,1,1,1,1,2,1,4,1,0.72,1,0.68,1,2025-06-14 0:00:00
